lag,match_type,lehrkraft_id,gruppe_id,teilnehmer_id,teacher_date,participant_time,teacher_dominante_dimension,participant_dominante_dimension,dominanz_match,teacher_dominante_dimension_wert,participant_dominante_dimension_wert,teacher_polaritaet_gesamt,participant_polaritaet_gesamt,polaritaet_match
0,same_or_following_session,18,2,9,2025-12-16,2026-02-02T17:10:00,performanz,methodik,0,0.483397275887074,1.0,1,1,1
1,same_or_following_session,18,2,9,2025-12-16,2026-02-02T17:10:00,performanz,sozial,0,0.483397275887074,1.0,1,1,1
0,same_or_following_session,25,2,9,2025-12-23,2026-02-02T17:10:00,kognition,methodik,0,0.5784877388758267,1.0,1,1,1
1,same_or_following_session,25,2,9,2025-12-23,2026-02-02T17:10:00,kognition,sozial,0,0.5784877388758267,1.0,1,1,1
0,same_or_following_session,23,2,9,2026-01-06,2026-02-02T17:10:00,regulation,methodik,0,0.47787376390051,1.0,1,1,1
1,same_or_following_session,23,2,9,2026-01-06,2026-02-02T17:10:00,regulation,sozial,0,0.47787376390051,1.0,1,1,1
0,same_or_following_session,23,2,9,2026-01-13,2026-02-02T17:10:00,kognition,methodik,0,0.5182535677036625,1.0,1,1,1
1,same_or_following_session,23,2,9,2026-01-13,2026-02-02T17:10:00,kognition,sozial,0,0.5182535677036625,1.0,1,1,1
0,same_or_following_session,23,2,9,2026-01-20,2026-02-02T17:10:00,kognition,methodik,0,0.5753938121626166,1.0,1,1,1
1,same_or_following_session,23,2,9,2026-01-20,2026-02-02T17:10:00,kognition,sozial,0,0.5753938121626166,1.0,1,1,1
0,same_or_following_session,23,2,9,2026-01-27,2026-02-02T17:10:00,kognition,methodik,0,0.52244814415856,1.0,1,1,1
1,same_or_following_session,23,2,9,2026-01-27,2026-02-02T17:10:00,kognition,sozial,0,0.52244814415856,1.0,1,1,1
0,same_or_following_session,1,3,10,2025-09-17,2025-09-23T15:35:00,kognition,kognition,1,0.5463409379918925,1.0,1,1,1
1,same_or_following_session,1,3,10,2025-09-17,2025-09-30T15:35:00,kognition,methodik,0,0.5463409379918925,0.89473684210526,1,1,1
2,same_or_following_session,1,3,10,2025-09-17,2025-10-21T15:35:00,kognition,kognition,1,0.5463409379918925,1.0,1,1,1
3,same_or_following_session,1,3,10,2025-09-17,2025-11-04T15:35:00,kognition,kognition,1,0.5463409379918925,1.0,1,1,1
0,same_or_following_session,1,3,10,2025-09-24,2025-09-30T15:35:00,kognition,methodik,0,0.54987188575076,0.89473684210526,1,1,1
1,same_or_following_session,1,3,10,2025-09-24,2025-10-21T15:35:00,kognition,kognition,1,0.54987188575076,1.0,1,1,1
2,same_or_following_session,1,3,10,2025-09-24,2025-11-04T15:35:00,kognition,kognition,1,0.54987188575076,1.0,1,1,1
3,same_or_following_session,1,3,10,2025-09-24,2025-11-11T15:35:00,kognition,kognition,1,0.54987188575076,1.0,1,1,1
0,same_or_following_session,1,3,10,2025-10-01,2025-10-21T15:35:00,performanz,kognition,0,0.47451960370376,1.0,1,1,1
1,same_or_following_session,1,3,10,2025-10-01,2025-11-04T15:35:00,performanz,kognition,0,0.47451960370376,1.0,1,1,1
2,same_or_following_session,1,3,10,2025-10-01,2025-11-11T15:35:00,performanz,kognition,0,0.47451960370376,1.0,1,1,1
3,same_or_following_session,1,3,10,2025-10-01,2025-11-11T16:45:25,performanz,kognition,0,0.47451960370376,0.0,1,0,0
0,same_or_following_session,1,3,10,2025-10-15,2025-10-21T15:35:00,kognition,kognition,1,0.2789074454239875,1.0,1,1,1
1,same_or_following_session,1,3,10,2025-10-15,2025-11-04T15:35:00,kognition,kognition,1,0.2789074454239875,1.0,1,1,1
2,same_or_following_session,1,3,10,2025-10-15,2025-11-11T15:35:00,kognition,kognition,1,0.2789074454239875,1.0,1,1,1
3,same_or_following_session,1,3,10,2025-10-15,2025-11-11T16:45:25,kognition,kognition,1,0.2789074454239875,0.0,1,0,0
0,same_or_following_session,1,3,10,2025-10-22,2025-11-04T15:35:00,kognition,kognition,1,0.30025191655774497,1.0,1,1,1
1,same_or_following_session,1,3,10,2025-10-22,2025-11-11T15:35:00,kognition,kognition,1,0.30025191655774497,1.0,1,1,1
2,same_or_following_session,1,3,10,2025-10-22,2025-11-11T16:45:25,kognition,kognition,1,0.30025191655774497,0.0,1,0,0
3,same_or_following_session,1,3,10,2025-10-22,2025-11-25T15:35:00,kognition,kognition,1,0.30025191655774497,1.0,1,1,1
0,same_or_following_session,1,3,10,2025-10-29,2025-11-04T15:35:00,kognition,kognition,1,0.48797262190007495,1.0,1,1,1
1,same_or_following_session,1,3,10,2025-10-29,2025-11-11T15:35:00,kognition,kognition,1,0.48797262190007495,1.0,1,1,1
2,same_or_following_session,1,3,10,2025-10-29,2025-11-11T16:45:25,kognition,kognition,1,0.48797262190007495,0.0,1,0,0
3,same_or_following_session,1,3,10,2025-10-29,2025-11-25T15:35:00,kognition,kognition,1,0.48797262190007495,1.0,1,1,1
0,same_or_following_session,1,3,10,2025-11-05,2025-11-11T15:35:00,kognition,kognition,1,0.44193697519866504,1.0,1,1,1
1,same_or_following_session,1,3,10,2025-11-05,2025-11-11T16:45:25,kognition,kognition,1,0.44193697519866504,0.0,1,0,0
2,same_or_following_session,1,3,10,2025-11-05,2025-11-25T15:35:00,kognition,kognition,1,0.44193697519866504,1.0,1,1,1
0,same_or_following_session,1,3,10,2025-11-12,2025-11-25T15:35:00,kognition,kognition,1,0.478446835355102,1.0,1,1,1
0,same_or_following_session,1,3,11,2025-09-03,2025-09-09T15:35:00,kognition,sozial,0,0.532132235905904,1.0,1,1,1
1,same_or_following_session,1,3,11,2025-09-03,2025-09-23T15:35:00,kognition,kognition,1,0.532132235905904,1.0,1,1,1
2,same_or_following_session,1,3,11,2025-09-03,2025-09-30T15:35:00,kognition,methodik,0,0.532132235905904,0.89473684210526,1,1,1
3,same_or_following_session,1,3,11,2025-09-03,2025-10-21T15:35:00,kognition,kognition,1,0.532132235905904,1.0,1,1,1
0,same_or_following_session,1,3,11,2025-09-10,2025-09-23T15:35:00,kognition,kognition,1,0.46495964446488997,1.0,1,1,1
1,same_or_following_session,1,3,11,2025-09-10,2025-09-30T15:35:00,kognition,methodik,0,0.46495964446488997,0.89473684210526,1,1,1
2,same_or_following_session,1,3,11,2025-09-10,2025-10-21T15:35:00,kognition,kognition,1,0.46495964446488997,1.0,1,1,1
3,same_or_following_session,1,3,11,2025-09-10,2025-11-04T15:35:00,kognition,kognition,1,0.46495964446488997,1.0,1,1,1
0,same_or_following_session,1,3,11,2025-10-01,2025-10-21T15:35:00,kognition,kognition,1,0.45326271893872594,1.0,1,1,1
1,same_or_following_session,1,3,11,2025-10-01,2025-11-04T15:35:00,kognition,kognition,1,0.45326271893872594,1.0,1,1,1
2,same_or_following_session,1,3,11,2025-10-01,2025-11-11T15:35:00,kognition,kognition,1,0.45326271893872594,1.0,1,1,1
3,same_or_following_session,1,3,11,2025-10-01,2025-11-11T16:45:25,kognition,kognition,1,0.45326271893872594,0.0,1,0,0
0,same_or_following_session,1,3,11,2025-10-29,2025-11-04T15:35:00,regulation,kognition,0,0.5097446886425833,1.0,1,1,1
1,same_or_following_session,1,3,11,2025-10-29,2025-11-11T15:35:00,regulation,kognition,0,0.5097446886425833,1.0,1,1,1
2,same_or_following_session,1,3,11,2025-10-29,2025-11-11T16:45:25,regulation,kognition,0,0.5097446886425833,0.0,1,0,0
3,same_or_following_session,1,3,11,2025-10-29,2025-11-25T15:35:00,regulation,kognition,0,0.5097446886425833,1.0,1,1,1
0,same_or_following_session,1,3,11,2025-11-05,2025-11-11T15:35:00,kognition,kognition,1,0.5593509493309481,1.0,1,1,1
1,same_or_following_session,1,3,11,2025-11-05,2025-11-11T16:45:25,kognition,kognition,1,0.5593509493309481,0.0,1,0,0
2,same_or_following_session,1,3,11,2025-11-05,2025-11-25T15:35:00,kognition,kognition,1,0.5593509493309481,1.0,1,1,1
0,same_or_following_session,1,3,2,2025-09-03,2025-09-09T15:35:00,kognition,sozial,0,0.46991997946520403,1.0,1,1,1
1,same_or_following_session,1,3,2,2025-09-03,2025-09-23T15:35:00,kognition,kognition,1,0.46991997946520403,1.0,1,1,1
2,same_or_following_session,1,3,2,2025-09-03,2025-09-30T15:35:00,kognition,methodik,0,0.46991997946520403,0.89473684210526,1,1,1
3,same_or_following_session,1,3,2,2025-09-03,2025-10-21T15:35:00,kognition,kognition,1,0.46991997946520403,1.0,1,1,1
0,same_or_following_session,1,3,2,2025-09-17,2025-09-23T15:35:00,performanz,kognition,0,0.48946157472243,1.0,1,1,1
1,same_or_following_session,1,3,2,2025-09-17,2025-09-30T15:35:00,performanz,methodik,0,0.48946157472243,0.89473684210526,1,1,1
2,same_or_following_session,1,3,2,2025-09-17,2025-10-21T15:35:00,performanz,kognition,0,0.48946157472243,1.0,1,1,1
3,same_or_following_session,1,3,2,2025-09-17,2025-11-04T15:35:00,performanz,kognition,0,0.48946157472243,1.0,1,1,1
0,same_or_following_session,1,3,2,2025-09-24,2025-09-30T15:35:00,kognition,methodik,0,0.491428679369555,0.89473684210526,1,1,1
1,same_or_following_session,1,3,2,2025-09-24,2025-10-21T15:35:00,kognition,kognition,1,0.491428679369555,1.0,1,1,1
2,same_or_following_session,1,3,2,2025-09-24,2025-11-04T15:35:00,kognition,kognition,1,0.491428679369555,1.0,1,1,1
3,same_or_following_session,1,3,2,2025-09-24,2025-11-11T15:35:00,kognition,kognition,1,0.491428679369555,1.0,1,1,1
0,same_or_following_session,1,3,2,2025-10-01,2025-10-21T15:35:00,performanz,kognition,0,0.5096440686652967,1.0,1,1,1
1,same_or_following_session,1,3,2,2025-10-01,2025-11-04T15:35:00,performanz,kognition,0,0.5096440686652967,1.0,1,1,1
2,same_or_following_session,1,3,2,2025-10-01,2025-11-11T15:35:00,performanz,kognition,0,0.5096440686652967,1.0,1,1,1
3,same_or_following_session,1,3,2,2025-10-01,2025-11-11T16:45:25,performanz,kognition,0,0.5096440686652967,0.0,1,0,0
0,same_or_following_session,1,3,2,2025-10-22,2025-11-04T15:35:00,kognition,kognition,1,0.53926988164687,1.0,1,1,1
1,same_or_following_session,1,3,2,2025-10-22,2025-11-11T15:35:00,kognition,kognition,1,0.53926988164687,1.0,1,1,1
2,same_or_following_session,1,3,2,2025-10-22,2025-11-11T16:45:25,kognition,kognition,1,0.53926988164687,0.0,1,0,0
3,same_or_following_session,1,3,2,2025-10-22,2025-11-25T15:35:00,kognition,kognition,1,0.53926988164687,1.0,1,1,1
0,same_or_following_session,1,3,2,2025-10-29,2025-11-04T15:35:00,kognition,kognition,1,0.52334879898547,1.0,1,1,1
1,same_or_following_session,1,3,2,2025-10-29,2025-11-11T15:35:00,kognition,kognition,1,0.52334879898547,1.0,1,1,1
2,same_or_following_session,1,3,2,2025-10-29,2025-11-11T16:45:25,kognition,kognition,1,0.52334879898547,0.0,1,0,0
3,same_or_following_session,1,3,2,2025-10-29,2025-11-25T15:35:00,kognition,kognition,1,0.52334879898547,1.0,1,1,1
0,same_or_following_session,1,3,2,2025-11-05,2025-11-11T15:35:00,motivation,kognition,0,0.46937088824791334,1.0,1,1,1
1,same_or_following_session,1,3,2,2025-11-05,2025-11-11T16:45:25,motivation,kognition,0,0.46937088824791334,0.0,1,0,0
2,same_or_following_session,1,3,2,2025-11-05,2025-11-25T15:35:00,motivation,kognition,0,0.46937088824791334,1.0,1,1,1
0,same_or_following_session,1,3,2,2025-11-12,2025-11-25T15:35:00,motivation,kognition,0,0.436086994551705,1.0,1,1,1
0,same_or_following_session,1,3,4,2025-09-24,2025-09-30T15:35:00,kognition,methodik,0,0.5344745598520421,0.89473684210526,1,1,1
1,same_or_following_session,1,3,4,2025-09-24,2025-10-21T15:35:00,kognition,kognition,1,0.5344745598520421,1.0,1,1,1
2,same_or_following_session,1,3,4,2025-09-24,2025-11-04T15:35:00,kognition,kognition,1,0.5344745598520421,1.0,1,1,1
3,same_or_following_session,1,3,4,2025-09-24,2025-11-11T15:35:00,kognition,kognition,1,0.5344745598520421,1.0,1,1,1
0,same_or_following_session,1,3,4,2025-11-05,2025-11-11T15:35:00,kognition,kognition,1,0.5313469047513679,1.0,1,1,1
1,same_or_following_session,1,3,4,2025-11-05,2025-11-11T16:45:25,kognition,kognition,1,0.5313469047513679,0.0,1,0,0
2,same_or_following_session,1,3,4,2025-11-05,2025-11-25T15:35:00,kognition,kognition,1,0.5313469047513679,1.0,1,1,1
0,same_or_following_session,1,3,42,2025-10-07,2025-11-11T16:45:25,kognition,kognition,1,0.44728125898023335,0.0,1,0,0
0,same_or_following_session,1,3,42,2025-10-21,2025-11-11T16:45:25,kognition,kognition,1,0.504025898027188,0.0,1,0,0
0,same_or_following_session,1,3,42,2025-11-04,2025-11-11T16:45:25,kognition,kognition,1,0.45712899974594395,0.0,1,0,0
0,same_or_following_session,1,3,42,2025-11-11,2025-11-11T16:45:25,kognition,kognition,1,0.534013895537195,0.0,1,0,0
0,same_or_following_session,1,3,6,2025-09-03,2025-09-09T15:35:00,kognition,sozial,0,0.37844540293255396,1.0,1,1,1
1,same_or_following_session,1,3,6,2025-09-03,2025-09-23T15:35:00,kognition,kognition,1,0.37844540293255396,1.0,1,1,1
2,same_or_following_session,1,3,6,2025-09-03,2025-09-30T15:35:00,kognition,methodik,0,0.37844540293255396,0.89473684210526,1,1,1
3,same_or_following_session,1,3,6,2025-09-03,2025-10-21T15:35:00,kognition,kognition,1,0.37844540293255396,1.0,1,1,1
0,same_or_following_session,1,3,6,2025-09-10,2025-09-23T15:35:00,kognition,kognition,1,0.499067502360548,1.0,1,1,1
1,same_or_following_session,1,3,6,2025-09-10,2025-09-30T15:35:00,kognition,methodik,0,0.499067502360548,0.89473684210526,1,1,1
2,same_or_following_session,1,3,6,2025-09-10,2025-10-21T15:35:00,kognition,kognition,1,0.499067502360548,1.0,1,1,1
3,same_or_following_session,1,3,6,2025-09-10,2025-11-04T15:35:00,kognition,kognition,1,0.499067502360548,1.0,1,1,1
0,same_or_following_session,1,3,6,2025-09-24,2025-09-30T15:35:00,kognition,methodik,0,0.5193331447722,0.89473684210526,1,1,1
1,same_or_following_session,1,3,6,2025-09-24,2025-10-21T15:35:00,kognition,kognition,1,0.5193331447722,1.0,1,1,1
2,same_or_following_session,1,3,6,2025-09-24,2025-11-04T15:35:00,kognition,kognition,1,0.5193331447722,1.0,1,1,1
3,same_or_following_session,1,3,6,2025-09-24,2025-11-11T15:35:00,kognition,kognition,1,0.5193331447722,1.0,1,1,1
0,same_or_following_session,1,3,6,2025-10-01,2025-10-21T15:35:00,performanz,kognition,0,0.4410979275310825,1.0,1,1,1
1,same_or_following_session,1,3,6,2025-10-01,2025-11-04T15:35:00,performanz,kognition,0,0.4410979275310825,1.0,1,1,1
2,same_or_following_session,1,3,6,2025-10-01,2025-11-11T15:35:00,performanz,kognition,0,0.4410979275310825,1.0,1,1,1
3,same_or_following_session,1,3,6,2025-10-01,2025-11-11T16:45:25,performanz,kognition,0,0.4410979275310825,0.0,1,0,0
0,same_or_following_session,1,3,6,2025-10-22,2025-11-04T15:35:00,kognition,kognition,1,0.558123743297908,1.0,1,1,1
1,same_or_following_session,1,3,6,2025-10-22,2025-11-11T15:35:00,kognition,kognition,1,0.558123743297908,1.0,1,1,1
2,same_or_following_session,1,3,6,2025-10-22,2025-11-11T16:45:25,kognition,kognition,1,0.558123743297908,0.0,1,0,0
3,same_or_following_session,1,3,6,2025-10-22,2025-11-25T15:35:00,kognition,kognition,1,0.558123743297908,1.0,1,1,1
0,same_or_following_session,1,3,6,2025-10-29,2025-11-04T15:35:00,motivation,kognition,0,0.2952946160443,1.0,1,1,1
1,same_or_following_session,1,3,6,2025-10-29,2025-11-11T15:35:00,motivation,kognition,0,0.2952946160443,1.0,1,1,1
2,same_or_following_session,1,3,6,2025-10-29,2025-11-11T16:45:25,motivation,kognition,0,0.2952946160443,0.0,1,0,0
3,same_or_following_session,1,3,6,2025-10-29,2025-11-25T15:35:00,motivation,kognition,0,0.2952946160443,1.0,1,1,1
0,same_or_following_session,1,3,6,2025-11-05,2025-11-11T15:35:00,kognition,kognition,1,0.53410049893277,1.0,1,1,1
1,same_or_following_session,1,3,6,2025-11-05,2025-11-11T16:45:25,kognition,kognition,1,0.53410049893277,0.0,1,0,0
2,same_or_following_session,1,3,6,2025-11-05,2025-11-25T15:35:00,kognition,kognition,1,0.53410049893277,1.0,1,1,1
0,same_or_following_session,1,3,6,2025-11-12,2025-11-25T15:35:00,kognition,kognition,1,0.556330175853856,1.0,1,1,1
0,same_or_following_session,1,4,12,2025-09-03,2025-09-09T17:10:00,kognition,sozial,0,0.48345942849978,0.6,1,1,1
1,same_or_following_session,1,4,12,2025-09-03,2025-09-09T17:10:00,kognition,motivation,0,0.48345942849978,0.38888888888889,1,1,1
2,same_or_following_session,1,4,12,2025-09-03,2025-09-09T17:10:00,kognition,methodik,0,0.48345942849978,0.82105263157895,1,1,1
3,same_or_following_session,1,4,12,2025-09-03,2025-09-09T17:10:00,kognition,methodik,0,0.48345942849978,0.68421052631579,1,1,1
0,same_or_following_session,1,4,12,2025-09-10,2025-09-23T17:10:00,kognition,methodik,0,0.4952463847263875,0.56842105263158,1,1,1
1,same_or_following_session,1,4,12,2025-09-10,2025-09-23T17:10:00,kognition,methodik,0,0.4952463847263875,0.81052631578947,1,1,1
2,same_or_following_session,1,4,12,2025-09-10,2025-09-23T17:10:00,kognition,methodik,0,0.4952463847263875,1.0,1,1,1
3,same_or_following_session,1,4,12,2025-09-10,2025-09-30T17:10:00,kognition,affektiv,0,0.4952463847263875,0.72442987804878,1,1,1
0,same_or_following_session,1,4,12,2025-09-17,2025-09-23T17:10:00,kognition,methodik,0,0.5025982429734633,0.56842105263158,1,1,1
1,same_or_following_session,1,4,12,2025-09-17,2025-09-23T17:10:00,kognition,methodik,0,0.5025982429734633,0.81052631578947,1,1,1
2,same_or_following_session,1,4,12,2025-09-17,2025-09-23T17:10:00,kognition,methodik,0,0.5025982429734633,1.0,1,1,1
3,same_or_following_session,1,4,12,2025-09-17,2025-09-30T17:10:00,kognition,affektiv,0,0.5025982429734633,0.72442987804878,1,1,1
0,same_or_following_session,1,4,12,2025-10-01,2025-10-07T17:10:00,performanz,regulation,0,0.47206724517030396,0.86157894736842,1,1,1
1,same_or_following_session,1,4,12,2025-10-01,2025-10-07T17:10:00,performanz,performanz,1,0.47206724517030396,1.0,1,1,1
2,same_or_following_session,1,4,12,2025-10-01,2025-10-07T17:10:00,performanz,methodik,0,0.47206724517030396,1.0,1,1,1
3,same_or_following_session,1,4,12,2025-10-01,2025-10-21T17:10:00,performanz,sozial,0,0.47206724517030396,0.84820512820513,1,1,1
0,same_or_following_session,1,4,12,2025-10-22,2025-10-28T17:10:00,kognition,sozial,0,0.447439947757975,0.74612244897959,1,1,1
1,same_or_following_session,1,4,12,2025-10-22,2025-10-28T17:10:00,kognition,methodik,0,0.447439947757975,0.67368421052632,1,1,1
2,same_or_following_session,1,4,12,2025-10-22,2025-10-28T17:10:00,kognition,sozial,0,0.447439947757975,0.6456,1,1,1
3,same_or_following_session,1,4,12,2025-10-22,2025-11-04T17:10:00,kognition,performanz,0,0.447439947757975,0.85454545454545,1,1,1
0,same_or_following_session,1,4,12,2025-11-05,2025-11-11T17:10:00,kognition,sozial,0,0.49082695519228,0.68193548387097,1,1,1
1,same_or_following_session,1,4,12,2025-11-05,2025-11-11T17:10:00,kognition,affektiv,0,0.49082695519228,0.486,1,1,1
2,same_or_following_session,1,4,12,2025-11-05,2025-11-11T17:10:00,kognition,affektiv,0,0.49082695519228,0.57049561403509,1,1,1
3,same_or_following_session,1,4,12,2025-11-05,2025-11-11T17:10:00,kognition,kognition,1,0.49082695519228,-0.6,1,-1,0
0,same_or_following_session,1,4,12,2025-11-12,2025-11-25T17:10:00,performanz,sozial,0,0.456744959756926,0.84897959183673,1,1,1
1,same_or_following_session,1,4,12,2025-11-12,2025-11-25T17:10:00,performanz,methodik,0,0.456744959756926,0.45263157894737,1,1,1
2,same_or_following_session,1,4,12,2025-11-12,2025-11-25T17:10:00,performanz,regulation,0,0.456744959756926,0.48465384615385,1,1,1
3,same_or_following_session,1,4,12,2025-11-12,2025-11-25T17:10:00,performanz,performanz,1,0.456744959756926,0.67441860465116,1,1,1
0,same_or_following_session,1,4,12,2025-11-26,2025-12-02T17:10:00,performanz,performanz,1,0.4514573811631325,1.0,1,1,1
1,same_or_following_session,1,4,12,2025-11-26,2025-12-02T17:10:00,performanz,kognition,0,0.4514573811631325,0.71914893617021,1,1,1
2,same_or_following_session,1,4,12,2025-11-26,2025-12-02T17:10:00,performanz,sozial,0,0.4514573811631325,0.6952380952381,1,1,1
3,same_or_following_session,1,4,12,2025-11-26,2025-12-02T17:10:00,performanz,methodik,0,0.4514573811631325,0.88421052631579,1,1,1
0,same_or_following_session,1,4,12,2025-12-10,2026-02-03T17:10:00,kognition,methodik,0,0.524269362846415,0.89473684210526,1,1,1
1,same_or_following_session,1,4,12,2025-12-10,2026-02-03T17:10:00,kognition,sozial,0,0.524269362846415,0.85925925925926,1,1,1
2,same_or_following_session,1,4,12,2025-12-10,2026-02-03T17:10:00,kognition,methodik,0,0.524269362846415,0.89473684210526,1,1,1
3,same_or_following_session,1,4,12,2025-12-10,2026-02-03T18:29:55,kognition,affektiv,0,0.524269362846415,0.73785185185185,1,1,1
0,same_or_following_session,23,4,12,2025-12-17,2026-02-03T17:10:00,kognition,methodik,0,0.5065287395061875,0.89473684210526,1,1,1
1,same_or_following_session,23,4,12,2025-12-17,2026-02-03T17:10:00,kognition,sozial,0,0.5065287395061875,0.85925925925926,1,1,1
2,same_or_following_session,23,4,12,2025-12-17,2026-02-03T17:10:00,kognition,methodik,0,0.5065287395061875,0.89473684210526,1,1,1
3,same_or_following_session,23,4,12,2025-12-17,2026-02-03T18:29:55,kognition,affektiv,0,0.5065287395061875,0.73785185185185,1,1,1
0,same_or_following_session,23,4,12,2026-01-07,2026-02-03T17:10:00,kognition,methodik,0,0.46355252848545003,0.89473684210526,1,1,1
1,same_or_following_session,23,4,12,2026-01-07,2026-02-03T17:10:00,kognition,sozial,0,0.46355252848545003,0.85925925925926,1,1,1
2,same_or_following_session,23,4,12,2026-01-07,2026-02-03T17:10:00,kognition,methodik,0,0.46355252848545003,0.89473684210526,1,1,1
3,same_or_following_session,23,4,12,2026-01-07,2026-02-03T18:29:55,kognition,affektiv,0,0.46355252848545003,0.73785185185185,1,1,1
0,same_or_following_session,23,4,12,2026-01-07,2026-02-03T17:10:00,kognition,methodik,0,0.4616107827701634,0.89473684210526,1,1,1
1,same_or_following_session,23,4,12,2026-01-07,2026-02-03T17:10:00,kognition,sozial,0,0.4616107827701634,0.85925925925926,1,1,1
2,same_or_following_session,23,4,12,2026-01-07,2026-02-03T17:10:00,kognition,methodik,0,0.4616107827701634,0.89473684210526,1,1,1
3,same_or_following_session,23,4,12,2026-01-07,2026-02-03T18:29:55,kognition,affektiv,0,0.4616107827701634,0.73785185185185,1,1,1
0,same_or_following_session,23,4,12,2026-01-14,2026-02-03T17:10:00,performanz,methodik,0,0.4960353515984075,0.89473684210526,1,1,1
1,same_or_following_session,23,4,12,2026-01-14,2026-02-03T17:10:00,performanz,sozial,0,0.4960353515984075,0.85925925925926,1,1,1
2,same_or_following_session,23,4,12,2026-01-14,2026-02-03T17:10:00,performanz,methodik,0,0.4960353515984075,0.89473684210526,1,1,1
3,same_or_following_session,23,4,12,2026-01-14,2026-02-03T18:29:55,performanz,affektiv,0,0.4960353515984075,0.73785185185185,1,1,1
0,same_or_following_session,23,4,12,2026-01-21,2026-02-03T17:10:00,kognition,methodik,0,0.47569560529507404,0.89473684210526,1,1,1
1,same_or_following_session,23,4,12,2026-01-21,2026-02-03T17:10:00,kognition,sozial,0,0.47569560529507404,0.85925925925926,1,1,1
2,same_or_following_session,23,4,12,2026-01-21,2026-02-03T17:10:00,kognition,methodik,0,0.47569560529507404,0.89473684210526,1,1,1
3,same_or_following_session,23,4,12,2026-01-21,2026-02-03T18:29:55,kognition,affektiv,0,0.47569560529507404,0.73785185185185,1,1,1
0,same_or_following_session,23,4,12,2026-01-28,2026-02-03T17:10:00,performanz,methodik,0,0.4628114503325125,0.89473684210526,1,1,1
1,same_or_following_session,23,4,12,2026-01-28,2026-02-03T17:10:00,performanz,sozial,0,0.4628114503325125,0.85925925925926,1,1,1
2,same_or_following_session,23,4,12,2026-01-28,2026-02-03T17:10:00,performanz,methodik,0,0.4628114503325125,0.89473684210526,1,1,1
3,same_or_following_session,23,4,12,2026-01-28,2026-02-03T18:29:55,performanz,affektiv,0,0.4628114503325125,0.73785185185185,1,1,1
0,same_or_following_session,1,4,13,2025-09-03,2025-10-07T17:10:00,kognition,performanz,0,0.5474534797409825,1.0,1,1,1
0,same_or_following_session,1,4,13,2025-09-10,2025-10-07T17:10:00,kognition,performanz,0,0.44786847774802807,1.0,1,1,1
0,same_or_following_session,1,4,13,2025-09-24,2025-10-07T17:10:00,kognition,performanz,0,0.579042657835394,1.0,1,1,1
0,same_or_following_session,1,4,14,2025-09-03,2025-09-09T17:10:00,performanz,sozial,0,0.459231272689198,0.6,1,1,1
1,same_or_following_session,1,4,14,2025-09-03,2025-09-09T17:10:00,performanz,motivation,0,0.459231272689198,0.38888888888889,1,1,1
2,same_or_following_session,1,4,14,2025-09-03,2025-09-09T17:10:00,performanz,methodik,0,0.459231272689198,0.82105263157895,1,1,1
3,same_or_following_session,1,4,14,2025-09-03,2025-09-09T17:10:00,performanz,methodik,0,0.459231272689198,0.68421052631579,1,1,1
0,same_or_following_session,1,4,14,2025-09-10,2025-09-23T17:10:00,kognition,methodik,0,0.549193527989344,0.56842105263158,1,1,1
1,same_or_following_session,1,4,14,2025-09-10,2025-09-23T17:10:00,kognition,methodik,0,0.549193527989344,0.81052631578947,1,1,1
2,same_or_following_session,1,4,14,2025-09-10,2025-09-23T17:10:00,kognition,methodik,0,0.549193527989344,1.0,1,1,1
3,same_or_following_session,1,4,14,2025-09-10,2025-09-30T17:10:00,kognition,affektiv,0,0.549193527989344,0.72442987804878,1,1,1
0,same_or_following_session,1,4,14,2025-09-17,2025-09-23T17:10:00,kognition,methodik,0,0.466703581645115,0.56842105263158,1,1,1
1,same_or_following_session,1,4,14,2025-09-17,2025-09-23T17:10:00,kognition,methodik,0,0.466703581645115,0.81052631578947,1,1,1
2,same_or_following_session,1,4,14,2025-09-17,2025-09-23T17:10:00,kognition,methodik,0,0.466703581645115,1.0,1,1,1
3,same_or_following_session,1,4,14,2025-09-17,2025-09-30T17:10:00,kognition,affektiv,0,0.466703581645115,0.72442987804878,1,1,1
0,same_or_following_session,1,4,14,2025-09-24,2025-09-30T17:10:00,kognition,affektiv,0,0.5532005635062966,0.72442987804878,1,1,1
1,same_or_following_session,1,4,14,2025-09-24,2025-09-30T17:10:00,kognition,kognition,1,0.5532005635062966,0.61702127659574,1,1,1
2,same_or_following_session,1,4,14,2025-09-24,2025-09-30T17:10:00,kognition,kognition,1,0.5532005635062966,0.40425531914894,1,1,1
3,same_or_following_session,1,4,14,2025-09-24,2025-09-30T17:10:00,kognition,sozial,0,0.5532005635062966,0.71619047619048,1,1,1
0,same_or_following_session,1,4,14,2025-10-01,2025-10-07T17:10:00,kognition,regulation,0,0.5500636777464974,0.86157894736842,1,1,1
1,same_or_following_session,1,4,14,2025-10-01,2025-10-07T17:10:00,kognition,performanz,0,0.5500636777464974,1.0,1,1,1
2,same_or_following_session,1,4,14,2025-10-01,2025-10-07T17:10:00,kognition,methodik,0,0.5500636777464974,1.0,1,1,1
3,same_or_following_session,1,4,14,2025-10-01,2025-10-21T17:10:00,kognition,sozial,0,0.5500636777464974,0.84820512820513,1,1,1
